acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17
0.01338876,-0.00439788,-0.0373007,-0.06050147,-0.08780375,0.05309663,-0.01148832,0.00292946,-0.02308117,0.02483829,0.03367138,0.03488591,0.05575918,0.02222479,0.08143168,-0.03844372,-0.10414714,0.06291179
-0.08998058,-0.05772707,-0.01314482,-0.06456747,-0.11673402,0.08398947,0.07092391,0.01999453,0.05316772,0.03479744,0.01627813,-0.05002221,0.09749401,-0.01086845,0.11622335,-0.0783261,-0.05820224,0.02253456
0.05654092,0.00168512,-0.0562744,-0.11292399,-0.13727052,0.02782197,-0.04545334,-0.02660664,-0.04764799,0.0690387,0.02205029,0.01074841,0.11854079,0.01472496,0.15486512,-0.06138771,-0.02668161,-0.02172987
-0.02471713,-0.01475653,-0.07044453,-0.05099258,-0.06752617,0.04078128,0.01096196,0.02655832,0.01340378,-0.03502223,0.07091316,-0.02855969,0.04901726,0.04249855,0.07262194,-0.04508408,-0.03151532,-0.04597161
-0.0122469,-0.00539404,-0.03249001,-0.01911079,-0.00903962,0.11105779,0.00051164,0.00159543,-0.02196879,0.02451,0.00909969,-0.02353802,0.02391899,-0.08785622,0.03107929,0.04249081,-0.06095913,-0.00126051
0.00112497,-0.00974525,-0.02400858,-0.07390852,-0.07525018,0.09334214,0.02068248,0.00558139,-0.02670578,0.01510316,0.02097787,-0.01881047,0.05950317,0.01270892,0.12979517,-0.05734834,-0.02770901,-0.01096941
0.02173179,-0.00693427,0.03128459,0.02570206,-0.00974751,0.12045752,0.01942349,0.00162807,-0.02266872,-0.00315316,-0.02366859,-0.00372866,-0.03382808,-0.05163109,0.00080339,0.03460883,-0.03002038,0.0056249
-0.07395411,-0.07208802,-0.01946013,-0.03785006,-0.07235911,0.07367112,0.07967845,0.00848241,0.07218208,-0.0091512,0.018982,-0.00732156,0.03618568,-0.12342318,0.08164602,0.08217817,-0.01297743,-0.0015541
-0.11631225,-0.01587243,-0.07140182,-0.05427127,-0.06614025,0.00616683,0.05442411,0.0472341,0.09318058,-0.03943693,0.0028963,-0.02104559,0.03868394,-0.00947061,0.03897297,0.00770519,0.01935037,0.01614418
0.01814476,0.04644342,-0.08213127,-0.09715724,-0.07391362,-0.00980522,-0.03495531,-0.00636113,-0.03403106,0.01170916,0.00841627,0.02109281,0.0853113,-0.00542417,0.10324687,-0.00187229,0.0331989,0.0075871
-0.02912858,-0.01673982,-0.06547506,-0.02467865,-0.05609035,0.02223041,0.00281742,0.05701453,0.05657989,-0.05285334,-0.01205886,-0.02411239,0.02861965,-0.03635821,0.02776029,0.00974633,-0.061071,0.09249563
-0.07264997,-0.0384496,-0.04293986,-0.11306672,-0.1107522,0.00510014,0.08122865,0.07026287,0.05768661,-0.08431992,0.05682097,-0.03424187,0.10990154,0.04283006,0.07557952,-0.02950493,0.01056274,0.02178216
-0.08256778,-0.01853242,-0.00520782,-0.09058681,-0.06481682,-0.00231612,0.06466299,-0.03508012,0.0528992,0.04191817,0.0246051,-0.04571192,0.03902158,0.04359081,0.11280973,-0.05740831,0.0226127,-0.04846386
0.02590728,0.06832785,-0.06685159,-0.15297787,-0.11543272,-0.00425752,-0.02734849,-0.06672729,-0.03022086,0.04785388,-0.03395938,0.0403357,0.1617784,0.06136154,0.16676488,-0.10418243,-0.02213461,-0.01140507
-0.00316282,0.05363153,-0.02580125,-0.10505964,-0.04935415,0.02829351,0.00582508,-0.0865957,-0.02319407,0.04644725,0.0662897,-0.1001645,0.09859037,0.04924331,0.11065928,-0.09685245,-0.02673416,0.00292215
-0.03199022,-0.04024077,-0.03992174,-0.1580204,-0.16458373,-0.02718189,0.06745775,-0.06620628,0.01887566,0.06954308,0.01335595,-0.01109363,0.15783636,0.07717087,0.19629825,-0.09803453,-0.00693948,0.00111802
-0.00397634,-0.00177328,-0.0396148,-0.15723933,-0.14667616,-0.00278001,-0.00501629,-0.06067161,0.02547499,0.05629307,-0.00093513,0.02442101,0.12388534,0.07639353,0.20293837,-0.09565792,-0.01203857,0.02473824
-0.04853421,-0.03581686,-0.04314464,-0.1369827,-0.12877945,0.02401255,0.09938222,-0.05131881,-0.00403075,0.04978549,0.00856946,-0.01413973,0.15892944,0.02211796,0.11754567,-0.03311745,0.00288742,-0.01122482
-0.05618733,-0.08540188,-0.01026836,-0.13965718,-0.09395553,0.03962519,0.08179454,-0.03109959,0.06786816,0.03798828,0.02824622,-0.0355274,0.0825857,0.02031746,0.18779771,-0.07430033,-0.07838303,0.06125971
-0.08738401,-0.06049184,-0.02031715,-0.09625183,-0.06630182,-0.03838122,0.08263265,-0.01052717,0.06095391,0.01304051,0.06103265,-0.07005174,0.10958006,0.09564482,0.06766415,-0.09159491,0.01254399,-0.01857277
-0.02979171,0.00019037,-0.03047548,-0.19781047,-0.07065797,-0.07810763,0.02516188,-0.07324904,0.00210915,0.08291316,0.09769187,-0.07979993,0.12211513,0.06890215,0.15757325,-0.05521805,0.0464052,-0.06201507
-0.06902222,0.0013412,-0.03985801,-0.12866987,-0.08918789,-0.06786461,0.050458,0.03407328,0.00651752,-0.00953199,0.06121861,-0.04722024,0.10453582,0.06928955,0.10770514,-0.0402464,0.01670054,0.00952609
-0.05697447,-0.01577501,-0.04138015,-0.11704954,-0.07298502,-0.06589309,0.02149426,0.04716739,0.01749612,-0.02507142,0.05941888,0.02325918,0.07658791,0.04162109,0.12403551,-0.04630336,-0.016969,0.03717935
-0.09391148,-0.02423713,-0.04982753,-0.11010189,-0.04702336,-0.02611097,0.09125997,0.00653251,0.02744664,0.02561522,0.0990253,-0.10116118,0.09454418,0.05207526,0.08074998,-0.05747907,0.03561743,-0.02842097
-0.09416175,-0.07534088,-0.01477659,-0.10917848,-0.10075786,-0.03346903,0.10426626,-0.02474966,0.06151318,0.01831765,0.0913353,-0.08374104,0.12816577,0.07992205,0.09990257,-0.11420273,-0.01190524,-0.01873682
0.01843122,-0.0094845,-0.08644068,-0.13526478,-0.11155478,0.06984379,-0.01632551,-0.0504958,-0.00962284,0.05346845,-0.01942854,0.05352664,0.12301609,0.03105209,0.15738847,-0.08562598,-0.08354128,0.03176962
-0.01786228,-0.00101201,-0.02994441,-0.09568576,-0.07278232,-0.08930148,0.00956231,0.00234598,0.03257425,0.01808125,0.07254259,-0.04254549,0.07450022,0.08798543,0.12455546,-0.10245169,0.05240931,-0.06449372
-0.0707466,-0.05893375,-0.03298712,-0.04631083,-0.01065669,0.00361786,0.06465153,-0.04769098,0.05803203,0.04097422,0.11339988,-0.05106329,0.04628838,0.00901227,0.04032982,-0.0144408,0.01107568,-0.02208988
-0.11300715,-0.09759369,0.02906536,-0.09563728,-0.06707815,0.04182649,0.1067206,0.04139416,0.13293937,-0.04350837,0.01577497,-0.03879831,0.02257879,0.05541297,0.11840486,-0.10101625,-0.04440674,0.05673303
-0.06839842,-0.05813162,0.02403458,-0.07454539,-0.05732638,0.05666762,0.04237492,0.03392765,0.10148216,-0.03525109,0.05076305,-0.01546044,0.0411416,-0.01721435,0.11303171,-0.01403809,-0.00724078,0.02215074
0.00069324,0.02263572,0.08493491,0.00598767,-0.01724497,0.02414908,-0.0101337,-0.0792968,0.05325402,0.01484747,-0.01520424,-0.01227457,-0.03927215,0.02000724,0.02129964,-0.0382065,-0.03945566,0.06062553
-0.10435766,-0.09703629,0.05648431,-0.04038365,-0.02082402,0.04746764,0.13755919,-0.02070721,0.11214733,0.0032097,0.00845758,-0.01257902,-0.00122227,0.01244686,0.05737653,-0.01936405,-0.02484832,0.05530953
-0.04690681,-0.13838367,0.03456639,-0.06663667,0.00533512,0.03238443,0.09141057,-0.05415002,0.1339963,0.01268235,0.00374911,0.0229053,0.00820743,-0.0394649,0.05285679,0.04689045,-0.02664885,0.03288987
-0.04739708,-0.05451032,0.08773799,-0.10344462,-0.12879247,0.00582134,0.03592971,-0.01003354,0.08191857,-0.02892437,0.03711588,-0.04771878,0.08623006,-0.00905703,0.14566713,0.02075448,-0.01179872,0.01886654
0.00446502,-0.0946427,0.0498605,-0.02187876,-0.01927944,0.01388018,0.06712365,0.00423808,0.07379205,0.00060438,-0.07501595,0.03504652,-0.00363401,-0.05052709,0.05127543,0.03372487,-0.00278576,-0.01801384
-0.08279295,-0.10309309,0.06179561,-0.09998133,-0.10015043,-0.00399947,0.08443097,-0.02428028,0.10897596,0.01151146,0.02576716,-0.03488621,0.08647545,0.04491635,0.08470871,-0.0310986,0.02595908,0.00654308
0.01864769,-0.00561829,-0.00459529,-0.0227231,-0.06112282,-0.006184,0.01216917,0.0032371,-0.00307668,0.01042941,0.05330251,-0.03387514,0.04681761,0.00752182,0.01760016,0.01586142,-0.05690096,0.0650963
-0.06104627,-0.05463271,0.01225607,-0.04534028,-0.02379803,0.01772233,0.06646493,-0.00717211,0.09979076,0.01709765,-0.00339617,-0.01414994,0.00664753,-0.00510809,0.06817434,0.00083385,-0.04603711,0.04171703
-0.07897399,-0.12014253,0.03799939,-0.03970276,-0.00629303,0.04245859,0.12683511,-0.00876399,0.12894324,-0.01165927,0.02356624,-0.04506604,0.01804277,-0.05349732,0.0286896,0.04034097,0.00080652,0.01094106
-0.04497467,-0.07961201,0.03284044,-0.10046965,-0.08734315,0.00449358,0.03444744,0.00123349,0.12739044,-0.02886849,-0.01337509,0.01950721,0.06007086,-0.05887893,0.12169423,0.01585598,0.0410956,-0.03012889
-0.12324248,-0.04358128,-0.01644418,-0.08430282,-0.05307439,-0.01372902,0.04747485,0.04689006,0.11035899,-0.04012577,-0.02740335,0.04762855,0.04116295,0.07809431,0.07491134,-0.06651722,-0.02866869,0.04208592
-0.08650053,0.00031467,0.04092675,-0.14402655,-0.07458645,-0.0092851,0.03581964,-0.00943304,0.05483267,-0.0005696,-0.0457081,0.05483498,0.08842167,0.04794887,0.11091956,-0.02773429,0.01586276,0.04135464
-0.01570952,0.01058695,-0.02283618,-0.08969059,-0.01983904,-0.05367529,0.01788265,-0.0300428,0.01286352,0.02162782,-0.01824486,0.00649508,0.05101524,0.05397522,0.04233361,-0.03810959,0.03258122,0.00070685
0.02553674,-0.0174513,0.10526452,-0.03480319,-0.03145033,0.03845244,0.00426892,-0.07953214,-0.00449009,0.02554385,-0.0568999,0.02162519,0.02669608,-0.02528115,0.03687557,0.037973,-0.01761159,0.03585461
-0.05065576,0.0234981,0.03491562,-0.07077472,-0.08923838,-0.01000759,0.05094163,-0.04708686,-0.03673556,0.03578021,-0.02556686,0.00762521,0.04799008,-0.01978344,0.10393174,0.01808119,-0.06673696,0.09199516
-0.05596153,-0.01783773,0.00758253,-0.04501194,-0.05647418,0.03289497,0.02050903,0.01136493,0.02730292,-0.00387174,-0.03473261,0.08785152,0.04145719,-0.03854554,0.06671076,0.00352335,-0.03840028,0.04873505
-0.07496369,-0.04233989,0.05573287,-0.07850591,-0.09676076,-0.00477416,0.02644917,0.01914697,0.07930168,-0.04895368,-0.03629216,0.03162368,0.08945978,-0.00601419,0.06392631,0.01637172,0.03285236,-0.00513647
-0.06305885,0.00457188,0.03324057,-0.10467761,-0.07016667,0.00256121,-0.00212362,0.01421487,0.06587624,-0.01997244,-0.05807789,0.06637897,0.09576663,-0.01832121,0.0784139,0.02339083,0.03238744,-0.0242236
-0.07939121,-0.07202401,0.05474194,-0.00686703,-0.03027047,0.01269156,0.02220817,-0.01494419,0.07577488,0.01053435,-0.08480679,0.10440544,0.01712733,-0.03905083,0.00198896,0.05636468,-0.04209478,0.04415046
-0.04293393,-0.01986679,-0.0086928,-0.09082163,-0.09129134,0.03392295,0.04094385,-0.01997099,0.01844128,0.01199554,0.06509604,-0.04802909,0.09423749,-0.01358051,0.09153771,-0.00776122,-0.00211019,-0.02919417
-0.00690956,-0.03682789,-0.02761648,-0.10068525,-0.0379136,-0.01167666,0.04753122,-0.04002455,-0.00625284,0.04154455,0.04157252,-0.03842907,0.04504692,0.02999503,0.07829025,-0.03636078,0.03843576,-0.02055798
0.01913529,-0.01819132,0.013412,-0.11117182,-0.1010261,0.03731193,0.02408124,-0.05456745,-0.02531459,0.06222754,0.00497593,-0.02226089,0.10360257,-0.02268406,0.08328668,0.03368198,0.00383861,0.00240385
-0.00842122,-0.01265019,0.00389478,-0.09285405,-0.12408955,0.01564885,0.02504971,-0.04755281,0.00460333,0.04351149,0.03660651,-0.01927709,0.10758591,-0.00132578,0.09467137,0.01718889,0.03038847,-0.04436741
-0.07505332,-0.03365107,-0.0280483,-0.05110076,-0.08376924,0.00551067,0.04664566,0.04210875,0.05881885,-0.03766669,0.07342102,-0.10226397,0.08479592,-0.02109364,0.04632855,0.03064508,-0.09996715,0.0273864
0.07020904,0.08518305,0.01438948,-0.12515278,-0.08933258,-0.06512554,-0.0476859,-0.07911745,-0.09339644,0.05945835,-0.00802089,0.00077354,0.13046927,0.02370544,0.04291241,0.02437767,-0.01389598,0.04089941
0.05464841,0.01003603,0.02274802,-0.02384427,-0.07775907,0.00230453,-0.00207425,-0.0585539,-0.02587482,0.05686778,-0.04657997,-0.01379917,0.07493015,-0.02147733,0.03431051,0.00042505,-0.08347953,0.06251578
-0.02549455,-0.03055341,0.02529641,-0.05011808,-0.09072377,-0.05722519,0.00910588,-0.0677324,0.05884499,0.06450395,0.01505962,-0.00926168,0.08453433,0.01865944,0.07207915,0.01415462,-0.01476724,-0.00450347
0.0347154,-0.00992651,0.00270973,-0.04766621,-0.06612766,-0.02927767,-0.0035987,-0.0499716,9.466e-05,0.04613598,0.00678299,-0.03472004,0.08796623,0.06287437,0.00357992,-0.02791925,-0.01108092,-0.0128754
0.05749689,-0.01208211,0.03998811,0.02099246,0.05082795,-0.0373826,-0.03258267,-0.03184284,0.01402487,0.02306621,-0.02498993,0.00876529,0.00078034,-0.0270998,-0.04888116,0.07049877,-0.04824013,0.02652667
0.00588345,0.03170876,0.03092072,-0.14366111,-0.14718561,-0.01689147,-0.0476464,-0.05383962,0.02238088,0.02307957,-0.00225067,0.00159208,0.14590568,0.06260533,0.11080074,-0.04736011,-0.0311383,0.0174415
-0.01204351,-0.01354246,0.00660889,0.03551216,-0.0263402,-0.03194254,0.05176781,-0.05900458,-0.02713897,0.04046125,-0.02072889,-0.00509013,0.01273988,-0.09988158,0.00335656,0.11037259,-0.12152853,0.09297726
0.07435025,0.04319175,0.00429174,-0.03517926,-0.04380696,0.03965092,-0.03166975,-0.05122852,-0.09817868,0.02155569,0.03484595,-0.05366148,0.03135149,-0.00472241,0.05572316,-0.03102316,-0.04584935,0.01313642
0.00303511,0.02829994,-0.02051156,-0.077198,-0.04226434,-0.05545039,-0.04836964,-0.06837159,0.03430433,0.02211706,-0.02150259,0.00831762,0.0926985,0.03424879,0.05449568,-0.01931766,0.01295919,-0.00437681
-0.00041321,-0.07122506,0.05450468,-0.03840474,-0.04975383,-0.0644252,0.04591878,-0.10074702,0.03208689,0.08507896,-0.00279623,-0.0213346,0.04672717,0.00845144,0.05318859,0.00528717,-0.04422775,0.02173095
0.0263743,0.06479917,0.03986751,-0.0618915,-0.00904232,-0.04183885,-0.03562572,-0.10641991,-0.04451351,0.09100506,0.01544818,-0.02412139,0.0300766,0.02107013,0.02702365,-0.03048877,0.08706744,-0.08726441
-0.06017898,-0.04075527,0.04381687,-0.09169624,-0.10739174,-0.0190889,0.07608038,-0.03484403,0.03837202,0.0167104,0.0464897,-0.10013265,0.14190077,-0.04027235,0.09315106,0.06550795,0.03274458,-0.05841917
0.06669071,0.06546256,0.03468919,-0.09786723,-0.05318504,0.01057207,-0.01974089,-0.01307926,-0.10567547,0.01136076,0.08903821,-0.05378818,0.10021668,-0.00145195,0.02757177,0.02617318,-0.00167265,0.02089186
0.0570824,0.03694646,0.01756949,-0.07042637,-0.04306839,0.04641473,-0.04130959,-0.02948016,-0.05634318,-0.0029172,0.08641579,-0.04928758,0.04471364,-0.02384263,0.0568782,0.0072974,0.0320387,-0.02413311
0.14025466,-0.07874138,-0.07224458,0.02321708,-0.1166164,-0.04497798,-0.00221531,-0.1041979,-0.05951734,0.13461195,-0.02737961,0.05205608,-0.0702773,0.00538655,0.13113916,0.04179748,-0.0393198,0.04081563
0.00143998,-0.00240073,-0.01170195,-0.07577184,-0.06554421,-0.06938221,-0.00107781,-0.06168408,0.01338127,0.07824897,-0.06071217,0.09108221,0.03698943,0.1017374,0.1047138,-0.05077892,0.08011128,-0.0176361
0.0222205,0.03661125,-0.00328913,-0.06963623,-0.03955367,-0.04265451,-0.07479845,-0.0519795,-0.01416657,0.08515103,-0.02608753,0.06374613,0.080478,0.08435723,0.04341234,-0.02171602,0.05645264,-0.03237281
0.15864369,0.03323877,0.13849588,-0.09018531,-0.11828656,-0.07218533,-0.055547,-0.13653732,-0.05883931,0.09487542,-0.39266531,0.26228214,0.10819942,-0.09920035,0.11173669,0.05144393,0.15586384,-0.10418265
-0.05936142,-0.04777988,0.05861551,-0.0865929,-0.07873617,-0.04214906,-0.03064136,0.06323347,0.11934422,-0.08488859,-0.06257812,0.0765083,0.06502991,0.01411374,0.09554764,-0.05418476,0.02909132,-0.00087989
-0.06141313,-0.07323285,-0.02961667,-0.15175745,-0.12746793,-0.00052096,0.06209476,0.00227815,0.05535536,0.01083226,0.02305106,-0.00149176,0.1682866,0.04561356,0.09792834,-0.03587043,-0.02802996,-0.00594007
-0.01756094,-0.03723327,-0.09459186,-0.03394295,-0.08099044,-0.04483544,0.04377379,-0.03896713,0.02633835,0.06666883,0.00714615,-0.01789569,0.00891654,0.01953945,0.09004746,-0.03225727,0.01176151,0.03031048
0.02238136,-0.05347767,0.01186151,-0.10602927,-0.03244062,-0.03756672,0.04990276,-0.09167319,-0.01428535,0.05801888,0.00048664,-0.00283204,0.09669267,0.0660832,0.01478381,-0.06578388,0.06920287,-0.00182118
-0.07811829,-0.11348309,-0.04066455,-0.00556541,-0.00551985,-0.01055769,0.06792745,-0.00464565,0.10202662,0.01965624,-0.01814421,0.0076757,-0.00730516,-0.03200908,-0.01371531,0.03814165,0.01047389,0.02601564
0.0356629,-0.01341597,-0.06473446,0.03251362,0.04673496,0.04029462,0.01158372,-0.0468751,-0.02241949,0.03294944,-0.04816896,0.01599296,-0.04484677,-0.03813832,0.00276099,-0.03459603,0.00035697,0.02407976
-0.03548739,-0.0524133,0.01514128,-0.02621993,-0.06177429,0.01717681,0.05272244,-0.03905428,0.02669762,0.05054163,0.0069697,-0.02555869,0.03753199,-0.01515585,0.02808969,0.0228778,0.04866851,-0.00894694
-0.16604016,-0.11218169,0.01407891,-0.08574051,0.06280029,0.0267211,0.20337012,-0.0211079,0.06068901,0.16428091,0.03321234,-0.07440626,-0.00787859,0.0566853,-0.0326258,-0.09378234,0.09123979,-0.01881139
0.05550166,0.16256717,-0.07266745,-0.12753428,-0.09030874,-0.06569509,-0.18595737,0.07271695,-0.01130668,-0.17514994,0.05402478,-0.00687679,0.06618203,0.12130392,0.10499513,-0.06901431,0.09698933,-0.01442797
-0.07570583,-0.0026519,-0.04366553,-0.09086292,-0.12202456,-0.00725323,0.05705718,0.04186672,0.03168337,0.00404094,0.07220495,-0.02349046,0.08119471,-0.07864531,0.09683644,0.01175886,0.13565438,-0.0955468
-0.0372132,-0.04492885,-0.03001457,-0.14727963,-0.08419347,-0.05888708,0.04179577,-0.04567253,0.0205229,0.0635611,0.00265736,-0.00544743,0.08291689,0.09366407,0.12366116,-0.0346301,0.09282055,-0.02239664
-0.00595348,0.0119698,-0.05193089,0.03410198,-0.0669249,0.01682339,-0.0049251,-0.02519158,0.01725124,0.01411554,0.06635691,-0.05059905,0.04902267,-0.11583425,0.01065799,0.06871282,-0.05223129,0.01033094
-0.16375854,-0.074543,-0.01742708,0.00842991,-0.03168068,-0.04900539,0.05563185,0.0274815,0.14023941,-0.03125663,0.22746744,-0.21254924,0.06714877,0.10976939,-0.05191117,-0.06388533,-0.04200233,0.01644161
-0.0066633,-0.05110574,-0.02673602,-0.06878608,-0.08271598,0.01970542,0.02594854,-0.03978965,0.05239285,0.00026899,0.01437753,-0.02905454,0.03962247,0.00098849,0.09472745,0.0396252,-0.02367491,0.05022367
-0.09750054,-0.1019842,0.0070618,-0.04686429,-0.01466634,-0.01382417,0.12559653,-0.00785337,0.07791302,-0.03906973,-0.00452446,0.03505326,0.03021027,0.03511163,0.02987892,0.012736,0.02517325,-0.0750981
-0.11387248,-0.1546532,-0.03988019,-0.06692783,-0.05013741,-0.03701869,0.15009517,-0.05125157,0.10669224,0.02422797,0.07909435,-0.00307302,0.04049993,0.04121803,0.08006442,-0.00457642,-0.01414855,-0.03508173
-0.03784662,-0.10120326,0.07876999,-0.07610368,-0.05469815,-0.07925577,0.08348744,-0.08876035,0.06300009,0.03687635,-0.02127702,0.02958424,0.06466056,0.03816563,0.08750157,0.02864914,0.10161921,-0.14515547
-0.06662265,-0.0888921,-0.01743569,-0.01724884,0.0069923,0.02252964,0.0913199,-0.05808714,0.07119994,0.02136797,0.00132275,0.06642769,-0.00525418,0.04186319,0.02065961,-0.0027592,0.06064776,-0.0831959
-0.0641394,-0.1286027,0.01819255,-0.04567985,-0.04766721,-0.00432404,0.12854241,-0.02294605,0.07156113,-0.00495603,0.00836906,0.00212859,-0.00166779,-0.01495765,0.07417428,0.04226903,0.04575216,-0.04447079
-0.08190545,-0.07963645,-0.04172049,-0.13504471,-0.15343619,-0.01521711,0.08830866,0.10947065,0.08573768,-0.06615398,0.09033324,-0.07736102,0.16756694,0.00767975,0.14945662,-0.03258306,-0.18005802,0.13174871
